e仔白糖棒冰	46g×80支	46g×80支	e仔白糖棒冰	e仔白糖棒冰	冰淇淋	e仔	e仔白糖棒冰46g×80支
旺旺碎冰冰桃子味	78ml×80支	78ml×20支/包×4包	旺旺碎冰冰桃子味果味饮料	旺旺碎冰冰(桃子)	冰淇淋	旺旺	旺旺碎冰冰桃子味果味饮料78ml×20支/包×4包
旺旺碎冰冰香蕉口味	1×20支×4袋	78ml×20支/包×4包	旺旺碎冰冰香蕉味果味饮料	旺旺碎冰冰(香蕉)	冰淇淋	旺旺	旺旺碎冰冰香蕉味果味饮料78ml×20支/包×4包
旺仔碎碎冰菠萝口味	1*80	78ml×20支/包×4包	旺仔碎碎棒菠萝口味果味饮料	旺仔碎碎棒(菠萝)	冰淇淋	旺仔	旺仔碎碎棒菠萝口味果味饮料78ml×20支/包×4包
旺仔碎碎冰草莓口味	1*80	78ml×20支/包×4包	旺仔碎碎棒草莓口味	旺仔碎碎棒(草莓)	冰淇淋	旺仔	旺仔碎碎棒草莓口味78ml×20支/包×4包
旺仔碎碎冰橙子口味	1*80	78ml×20支/包×4包	旺仔碎碎棒橙子口味果味饮料	旺仔碎碎棒(橙子)	冰淇淋	旺仔	旺仔碎碎棒橙子口味果味饮料78ml×20支/包×4包
旺仔碎碎冰可乐口味	1*80	78ml×20支/包×4包	旺仔碎碎棒可乐口味	旺仔碎碎棒(可乐)	冰淇淋	旺仔	旺仔碎碎棒可乐口味78ml×20支/包×4包
旺仔碎碎冰蜜桃口味	1*80	78ml×20支/包×4包	旺仔碎碎棒蜜桃口味果味饮料	旺仔碎碎棒(蜜桃)	冰淇淋	旺仔	旺仔碎碎棒蜜桃口味果味饮料78ml×20支/包×4包
旺仔碎碎冰葡萄口味	1*80	78ml×20支/包×4包	旺仔碎碎棒葡萄口味果味饮料	旺仔碎碎棒(葡萄)	冰淇淋	旺仔	旺仔碎碎棒葡萄口味果味饮料78ml×20支/包×4包
旺仔碎碎冰乳酸口味	1*80	78ml×20支/包×4包	旺仔碎碎棒乳酸口味果味饮料	旺仔碎碎棒(乳酸)	冰淇淋	旺仔	旺仔碎碎棒乳酸口味果味饮料78ml×20支/包×4包
旺仔碎碎冰雪梨口味	1*80	78ml×20支/包×4包	旺仔碎碎棒雪梨口味果味饮料	旺仔碎碎棒(雪梨)	冰淇淋	旺仔	旺仔碎碎棒雪梨口味果味饮料78ml×20支/包×4包
利民qq爽	1*50	65g×50支	伟艳美QQ爽菠萝味冰棍	伟艳美QQ爽(菠萝)	冰淇淋	伟艳美	伟艳美QQ爽菠萝味冰棍65g×50支
利民方糕	1*40	70g×40支	伟艳美方糕雪糕	伟艳美方糕	冰淇淋	伟艳美	伟艳美方糕雪糕70g×40支
皇家经典-芒果	1×85g×6盒×48支	85g×8支/盒×6盒	伟艳美悦度鲜奶芒果口味雪糕(盒)	伟艳美悦度(鲜奶芒果)盒装	冰淇淋	伟艳美	伟艳美悦度鲜奶芒果口味雪糕(盒)85g×8支/盒×6盒
利民皇家金典	1×85g×48支	85g×8支/盒×6盒	伟艳美悦度鲜奶巧克力口味雪糕(盒)	伟艳美悦度(鲜奶巧克力)盒装	冰淇淋	伟艳美	伟艳美悦度鲜奶巧克力口味雪糕(盒)85g×8支/盒×6盒
皇家经典-巧克力	1×85g×6盒×48支	85g×8支/盒×6盒	伟艳美悦度鲜奶巧克力口味雪糕(盒)	伟艳美悦度(鲜奶巧克力)盒装	冰淇淋	伟艳美	伟艳美悦度鲜奶巧克力口味雪糕(盒)85g×8支/盒×6盒
皇家经典-香米	1×85g×6盒×48支	85g×8支/盒×6盒	伟艳美悦度鲜奶香米口味雪糕(盒)	伟艳美悦度(鲜奶香米)盒装	冰淇淋	伟艳美	伟艳美悦度鲜奶香米口味雪糕(盒)85g×8支/盒×6盒
利民口口脆	1*40	60g×40支	伟艳美口口脆雪糕	伟艳美口口脆	冰淇淋	伟艳美	伟艳美口口脆雪糕60g×40支
利民绿豆爽	1*36	60g×36支	伟艳美绿豆爽绿豆口味冰棍	伟艳美绿豆爽	冰淇淋	伟艳美	伟艳美绿豆爽绿豆口味冰棍60g×36支
利民抢红包	1*20支	78g×20支	伟艳美码上抢红包牛奶口味雪糕	伟艳美码上抢红包(牛奶)	冰淇淋	伟艳美	伟艳美码上抢红包牛奶口味雪糕78g×20支
千果汇（酸奶苏打）	1×175g×15杯	175g×15杯	伟艳美仟果汇酸奶苏打口味冰棍(杯)	伟艳美仟果汇(酸奶苏打)杯装	冰淇淋	伟艳美	伟艳美仟果汇酸奶苏打口味冰棍(杯)175g×15杯
利民菠萝炫	1×40	80g×40支	伟艳美仟果汇菠萝炫牛奶菠萝口味雪泥	伟艳美仟果汇菠萝炫(牛奶菠萝)	冰淇淋	伟艳美	伟艳美仟果汇菠萝炫牛奶菠萝口味雪泥80g×40支
千果汇（酸奶咖啡）	1×175g×15杯	175g×15杯	伟艳美仟果汇遇见咖啡咖啡口味冰棍(杯)	伟艳美仟果汇(咖啡)杯装	冰淇淋	伟艳美	伟艳美仟果汇遇见咖啡咖啡口味冰棍(杯)175g×15杯
利民巧利多100大瓜子	1*40	73g×40支	伟艳美巧利多100大瓜子牛奶口味雪糕	伟艳美巧利多100大瓜子	冰淇淋	伟艳美	伟艳美巧利多100大瓜子牛奶口味雪糕73g×40支
利民豆想你	1*40	70g×40支	伟艳美巧利多豆想你	伟艳美巧利多豆想你	冰淇淋	伟艳美	伟艳美巧利多豆想你70g×40支
利民酸奶砖	1*40	62g×40盒	伟艳美酸奶砖酸奶口味雪糕(盒)	伟艳美酸奶砖(酸奶)盒装	冰淇淋	伟艳美	伟艳美酸奶砖酸奶口味雪糕(盒)62g×40盒
利民鲜奶砖	1*40	68g×40盒	伟艳美鲜奶砖鲜奶口味雪糕(盒)	伟艳美鲜奶砖(鲜奶)盒装	冰淇淋	伟艳美	伟艳美鲜奶砖鲜奶口味雪糕(盒)68g×40盒
利民18度	1*30	65g×30支	伟艳美新18度脆筒提拉米苏口味雪糕	伟艳美新18度脆筒提拉米苏	冰淇淋	伟艳美	伟艳美新18度脆筒提拉米苏口味雪糕65g×30支
利民新发现	1*40	65g×40支	伟艳美新发现芝士蓝莓口味雪糕	伟艳美新发现(芝士蓝莓)	冰淇淋	伟艳美	伟艳美新发现芝士蓝莓口味雪糕65g×40支
利民一个鸡蛋	1*40	80g×10支/包×4包	伟艳美新发现一个鸡蛋+麦片	伟艳美新发现一个鸡蛋+麦片	冰淇淋	伟艳美	伟艳美新发现一个鸡蛋+麦片80g×10支/包×4包
利民悦度爱奇艺	1*40	75g×40支	伟艳美悦度爱奇异奇异果味冰棍	伟艳美悦度爱奇异(奇异果)	冰淇淋	伟艳美	伟艳美悦度爱奇异奇异果味冰棍75g×40支
悦度冰-爱奇异	1×75g×40支	75g×40支	伟艳美悦度爱奇异奇异果味冰棍	伟艳美悦度爱奇异(奇异果)	冰淇淋	伟艳美	伟艳美悦度爱奇异奇异果味冰棍75g×40支
利民悦度菠萝吹雪	1*40	75g×40支	伟艳美悦度菠萝吹雪菠萝味冰棍	伟艳美悦度菠萝吹雪(菠萝)	冰淇淋	伟艳美	伟艳美悦度菠萝吹雪菠萝味冰棍75g×40支
悦度冰-菠萝吹雪	1×75g×40支	75g×40支	伟艳美悦度菠萝吹雪菠萝味冰棍	伟艳美悦度菠萝吹雪(菠萝)	冰淇淋	伟艳美	伟艳美悦度菠萝吹雪菠萝味冰棍75g×40支
利民悦度脆筒	1×70g×20支	70g×20支	伟艳美悦度杏仁酸奶冰淇淋	伟艳美悦度(杏仁酸奶)	冰淇淋	伟艳美	伟艳美悦度杏仁酸奶冰淇淋70g×20支
利民竹香粽	1×75g×40支	75g×40支	伟艳美竹香粽粽子口味冰棍	伟艳美竹香粽	冰淇淋	伟艳美	伟艳美竹香粽粽子口味冰棍75g×40支
利民伙伴	1*34	82g×34支	伟艳美最佳伙伴冰棍	伟艳美最佳伙伴	冰淇淋	伟艳美	伟艳美最佳伙伴冰棍82g×34支
利民悦度山楂树之恋	1*40	75g×40支	伟艳美悦度山楂树之恋山楂味冰棍	伟艳美悦度山楂树之恋(山楂)	冰淇淋	伟艳美	伟艳美悦度山楂树之恋山楂味冰棍75g×40支
味源香腰花肠1500g	1500g	1500g	味源香腰花肠1500g	味源香腰花肠	速冻类	味源香	味源香腰花肠1500g1500g
五丰-1234雪糕35g	1×35g×36袋	35g×36袋	五丰1234巧克力夹心口味雪糕	五丰1234巧克力夹心	冰淇淋	五丰	五丰1234巧克力夹心口味雪糕35g×36袋
五丰大板俄罗斯牛奶风味冰淇淋	1×75g×20支	75g×20支	五丰大板俄罗斯牛奶风味冰淇淋	五丰大板(俄罗斯牛奶)	冰淇淋	五丰	五丰大板俄罗斯牛奶风味冰淇淋75g×20支
五丰刀切馒头450g	450g×8袋	450g×8袋	五丰刀切馒头450g	五丰刀切馒头	速冻类	五丰	五丰刀切馒头450g450g×8袋
五丰花之蜜韩国蜜瓜风味冰淇淋	1×65g×40支	65g×40支	五丰花之蜜韩国蜜瓜风味冰淇淋	五丰花之蜜(韩国蜜瓜)	冰淇淋	五丰	五丰花之蜜韩国蜜瓜风味冰淇淋65g×40支
五丰-美国提子63g	1×63g×40支	63g×40支	五丰美国提子口味雪糕	五丰美国提子	冰淇淋	五丰	五丰美国提子口味雪糕63g×40支
五丰-萌小辣	1×75g×15	75g×15支	五丰萌小辣	五丰萌小辣	冰淇淋	五丰	五丰萌小辣75g×15支
五丰迷迷饺猪肉250g	250g×20	250g×20袋	五丰迷迷饺猪肉250g	五丰迷迷饺猪肉	速冻类	五丰	五丰迷迷饺猪肉250g250g×20袋
五丰-拿破仑法式香草杯80g	1×80g×12杯	80g×12杯	五丰拿破仑法式香草口味冰淇淋(杯)	五丰拿破仑(法式香草)杯装	冰淇淋	五丰	五丰拿破仑法式香草口味冰淇淋(杯)80g×12杯
五丰-三色杯雪糕100g	1×100g×18杯	100g×18杯	五丰三色杯雪糕(杯)	五丰三色杯	冰淇淋	五丰	五丰三色杯雪糕(杯)100g×18杯
五丰-沙滩大脚板雪糕65g	1×65g×20支	65g×20支	五丰沙滩大脚板雪糕	五丰沙滩大脚板	冰淇淋	五丰	五丰沙滩大脚板雪糕65g×20支
五丰-上口爱草莓奶昔杯100g	1×100g×15杯	100g×15杯	五丰上口爱草莓口味奶昔雪糕(杯)	五丰上口爱(草莓奶昔)杯装	冰淇淋	五丰	五丰上口爱草莓口味奶昔雪糕(杯)100g×15杯
五丰-上口爱甜心蓝莓甜筒80g	1×80g×15支	80g×15支	五丰上口爱加州蓝莓口味雪糕	五丰上口爱(加州蓝莓)	冰淇淋	五丰	五丰上口爱加州蓝莓口味雪糕80g×15支
五丰-上口爱拉花甜筒95g	1×95g×15支	95g×15支	五丰上口爱拉花组合型雪糕	五丰上口爱(拉花组合型)	冰淇淋	五丰	五丰上口爱拉花组合型雪糕95g×15支
五丰-上口爱蓝莓奶昔杯100g	1×100g×15杯	100g×15杯	五丰上口爱蓝莓口味奶昔雪糕(杯)	五丰上口爱(蓝莓奶昔)杯装	冰淇淋	五丰	五丰上口爱蓝莓口味奶昔雪糕(杯)100g×15杯
五丰-上口爱罗曼思雪糕105g	1×105g×12盒	105g×12盒	五丰上口爱罗曼思榛子冰淇淋(盒)	五丰上口爱(罗曼思榛子)盒装	冰淇淋	五丰	五丰上口爱罗曼思榛子冰淇淋(盒)105g×12盒
五丰-上口爱甜筒雪糕70g	1×70g×20支	70g×20支	五丰上口爱巧克力香草口味雪糕	五丰上口爱(巧克力香草)	冰淇淋	五丰	五丰上口爱巧克力香草口味雪糕70g×20支
五丰-上口爱清甜蜜瓜甜筒85g	1×85g×15支	85g×15支	五丰上口爱清甜蜜瓜口味雪糕	五丰上口爱(清甜蜜瓜)	冰淇淋	五丰	五丰上口爱清甜蜜瓜口味雪糕85g×15支
五丰-上口爱清甜蜜瓜奶昔杯100g	1×100g×15杯	100g×15杯	五丰上口爱清甜蜜瓜口味奶昔雪糕(杯)	五丰上口爱(清甜蜜瓜奶昔)杯装	冰淇淋	五丰	五丰上口爱清甜蜜瓜口味奶昔雪糕(杯)100g×15杯
五丰-上口爱香草奶昔杯100g	1×100g×15杯	100g×15杯	五丰上口爱柔滑香草口味奶昔雪糕(杯)	五丰上口爱(柔滑香草奶昔)杯装	冰淇淋	五丰	五丰上口爱柔滑香草口味奶昔雪糕(杯)100g×15杯
五丰-上口爱甜心甜心草莓口味雪糕	1×85g×15支	85g×15支	五丰上口爱甜心草莓口味雪糕	五丰上口爱(甜心草莓)	冰淇淋	五丰	五丰上口爱甜心草莓口味雪糕85g×15支
五丰-上口爱甜心草莓口味雪糕80g	1×85g×15支	85g×15支	五丰上口爱甜心草莓口味雪糕	五丰上口爱(甜心草莓)	冰淇淋	五丰	五丰上口爱甜心草莓口味雪糕85g×15支
五丰-上口爱鲜奶口味95g	1×95g×16杯	95g×16杯	五丰上口爱鲜奶口味冰淇淋(杯)	五丰上口爱(鲜奶)杯装	冰淇淋	五丰	五丰上口爱鲜奶口味冰淇淋(杯)95g×16杯
五丰-上口爱皇家圣诞杯草莓130g	1×130g×12杯	130g×12杯	五丰上口爱皇家圣诞杯草莓口味冰淇淋(杯)	五丰皇家圣诞杯(草莓)杯装	冰淇淋	五丰	五丰上口爱皇家圣诞杯草莓口味冰淇淋(杯)130g×12杯
五丰-上口爱皇家圣诞杯巧克力香草130g	1×130g×12杯	130g×12杯	五丰上口爱皇家圣诞杯巧克力香草口味冰淇淋(杯)	五丰皇家圣诞杯(巧克力香草)杯装	冰淇淋	五丰	五丰上口爱皇家圣诞杯巧克力香草口味冰淇淋(杯)130g×12杯
五丰-爽一族绿豆73g	1×73g×40支	73g×40支	五丰爽一族绿豆棒冰	五丰爽一族(绿豆)	冰淇淋	五丰	五丰爽一族绿豆棒冰73g×40支
五丰-甜橙达人	1×75g×40支	75g×40支	五丰爽一族甜橙达人甜橙味棒冰	五丰爽一族(甜橙)	冰淇淋	五丰	五丰爽一族甜橙达人甜橙味棒冰75g×40支
五丰爽一族雪顶杯柠檬口味雪糕	150g×15杯	150g×15杯	五丰爽一族雪顶杯柠檬口味雪糕(杯)	五丰爽一族雪顶杯(柠檬)杯装	冰淇淋	五丰	五丰爽一族雪顶杯柠檬口味雪糕(杯)150g×15杯
五丰水饺芹菜猪肉500g	500g×12袋	500g×12袋	五丰水饺芹菜猪肉特惠装500g	五丰水饺(芹菜猪肉)特惠装	速冻类	五丰	五丰水饺芹菜猪肉特惠装500g500g×12袋
五丰水饺猪肉（特惠装）500g	500g×12袋	500g×12袋	五丰水饺猪肉特惠装500g	五丰水饺(猪肉)特惠装	速冻类	五丰	五丰水饺猪肉特惠装500g500g×12袋
五丰汤圆黑芝麻特惠装500g	500g×12	500g×12袋	五丰汤圆黑芝麻特惠装500g	五丰汤圆(黑芝麻)特惠装	速冻类	五丰	五丰汤圆黑芝麻特惠装500g500g×12袋
五丰-小香蕉口味雪糕	30g×10支×6盒	30g×10支/盒×6盒	五丰小香蕉口味雪糕(盒)	五丰小香蕉盒装	冰淇淋	五丰	五丰小香蕉口味雪糕(盒)30g×10支/盒×6盒
五丰玉米刀切450g	450g×8袋	450g×8袋	五丰玉米刀切450g	五丰玉米刀切	速冻类	五丰	五丰玉米刀切450g450g×8袋
五丰臻我加州核桃味冰淇淋	65g×20支	65g×20支	五丰臻我加州核桃味冰淇淋	五丰臻我(加州核桃)	冰淇淋	五丰	五丰臻我加州核桃味冰淇淋65g×20支
五丰臻我朗姆香蕉味冰淇淋	65g×20支	65g×20支	五丰臻我朗姆香蕉味冰淇淋	五丰臻我(朗姆香蕉)	冰淇淋	五丰	五丰臻我朗姆香蕉味冰淇淋65g×20支
五丰-臻我泰国榴莲味冰淇淋	1×65g×20支	65g×20支	五丰臻我泰国榴莲味冰淇淋	五丰臻我(泰国榴莲)	冰淇淋	五丰	五丰臻我泰国榴莲味冰淇淋65g×20支
会宾七彩小蘑菇	1*30	91g×30支	禧德会宾七彩小蘑菇水果口味冰棍	禧德会宾(七彩小蘑菇)	冰淇淋	禧德会宾	禧德会宾七彩小蘑菇水果口味冰棍91g×30支
禧德会宾七彩小蘑菇	1x30支	91g×30支	禧德会宾七彩小蘑菇水果口味冰棍	禧德会宾(七彩小蘑菇)	冰淇淋	禧德会宾	禧德会宾七彩小蘑菇水果口味冰棍91g×30支
禧德会宾七彩小蘑菇	1×30	91g×30支	禧德会宾七彩小蘑菇水果口味冰棍	禧德会宾(七彩小蘑菇)	冰淇淋	禧德会宾	禧德会宾七彩小蘑菇水果口味冰棍91g×30支
禧德会宾小萌兔	60g*8支/包*5包	60g×8支/包×5包	禧德会宾小萌兔	禧德会宾(小萌兔)	冰淇淋	禧德会宾	禧德会宾小萌兔60g×8支/包×5包
会宾大哇	1*40	78g×5支/盒×8盒	禧德会宾大哇牛奶口味雪糕(盒)	禧德会宾大哇(牛奶)盒装	冰淇淋	禧德会宾	禧德会宾大哇牛奶口味雪糕(盒)78g×5支/盒×8盒
夏达爱的味道酸奶雪糕	80g×12杯	80g×12杯	夏达爱的味道酸奶雪糕(杯)	夏达爱的味道(酸奶)杯装	冰淇淋	夏达	夏达爱的味道酸奶雪糕(杯)80g×12杯
夏达-冰匠切西瓜	1×75g×40支	75g×40支	夏达冰匠切西瓜冰棍	夏达冰匠(切西瓜)	冰淇淋	夏达	夏达冰匠切西瓜冰棍75g×40支
夏达脆筒	1×65g×30支	65g×30支	夏达脆筒雪吗哪草莓味冰棍	夏达脆筒雪吗哪(草莓)	冰淇淋	夏达	夏达脆筒雪吗哪草莓味冰棍65g×30支
夏达金典圣诞杯香草草莓口味雪糕	130g×12杯	130g×12杯	夏达金典圣诞杯香草草莓口味雪糕(杯)	夏达圣诞杯(香草草莓)杯装	冰淇淋	夏达	夏达金典圣诞杯香草草莓口味雪糕(杯)130g×12杯
夏达糯米糍香草克雪糕	35g×36支	35g×36支	夏达糯米糍香草克雪糕	夏达糯米糍香草克雪糕	冰淇淋	夏达	夏达糯米糍香草克雪糕35g×36支
夏达美国提子	1×100g×36支	65g×36支	夏达雪吗哪美国提子冰棍	夏达雪吗哪(美国提子)	冰淇淋	夏达	夏达雪吗哪美国提子冰棍65g×36支
夏达美国提子	1×65g×36支	65g×36支	夏达雪吗哪美国提子冰棍	夏达雪吗哪(美国提子)	冰淇淋	夏达	夏达雪吗哪美国提子冰棍65g×36支
夏达-雪吗哪大布丁	1×70g×40支	70g×40支	夏达雪吗哪大布丁纯牛奶口味雪糕	夏达雪吗哪大布丁	冰淇淋	夏达	夏达雪吗哪大布丁纯牛奶口味雪糕70g×40支
夏达口口脆麦香味	1×60g×30支	60g×30支	夏达雪吗哪口口脆麦香味雪泥	夏达雪吗哪口口脆(麦香)	冰淇淋	夏达	夏达雪吗哪口口脆麦香味雪泥60g×30支
夏达雪吗哪三色杯雪糕	100g×18杯	100g×18杯	夏达雪吗哪三色杯雪糕(杯)	夏达雪吗哪三色杯	冰淇淋	夏达	夏达雪吗哪三色杯雪糕(杯)100g×18杯
夏达-雪吗哪小布丁	1×42g×60支	42g×60支	夏达雪吗哪小布丁奶油冰棍	夏达雪吗哪小布丁	冰淇淋	夏达	夏达雪吗哪小布丁奶油冰棍42g×60支
夏达蒸豆坊	1×75g×36支	75g×36支	夏达雪吗哪蒸豆坊红豆冰棍	夏达雪吗哪蒸豆坊(红豆)	冰淇淋	夏达	夏达雪吗哪蒸豆坊红豆冰棍75g×36支
鲜之逸白桂花肠2500g	2500g	2500g	鲜之逸白桂花肠2500g	鲜之逸白桂花肠	速冻类	鲜之逸	鲜之逸白桂花肠2500g2500g
鲜之逸白腰花肠1500g	1500g	1500g	鲜之逸白腰花肠1500g	鲜之逸白腰花肠	速冻类	鲜之逸	鲜之逸白腰花肠1500g1500g
鲜之逸包心贡丸2500g	2500g	2500g	鲜之逸包心贡丸2500g	鲜之逸包心贡丸	速冻类	鲜之逸	鲜之逸包心贡丸2500g2500g
鲜之逸福州鱼丸2500g	2500g	2500g	鲜之逸福州鱼丸2500g	鲜之逸福州鱼丸	速冻类	鲜之逸	鲜之逸福州鱼丸2500g2500g
鲜之逸红桂花肠2500g	2500g	2500g	鲜之逸红桂花肠2500g	鲜之逸红桂花肠	速冻类	鲜之逸	鲜之逸红桂花肠2500g2500g
鲜之逸红腰花肠1500g	1500g	1500g	鲜之逸红腰花肠1500g	鲜之逸红腰花肠	速冻类	鲜之逸	鲜之逸红腰花肠1500g1500g
鲜之逸开花牛肉丸2500g	2500g	2500g	鲜之逸开花牛肉丸2500g	鲜之逸开花牛肉丸	速冻类	鲜之逸	鲜之逸开花牛肉丸2500g2500g
鲜之逸墨鱼丸2500g	2500g	2500g	鲜之逸墨鱼丸2500g	鲜之逸墨鱼丸	速冻类	鲜之逸	鲜之逸墨鱼丸2500g2500g
鲜之逸亲亲肠2500g	2500g	2500g	鲜之逸亲亲肠2500g	鲜之逸亲亲肠	速冻类	鲜之逸	鲜之逸亲亲肠2500g2500g
鲜之逸撒尿肉丸2500g	2500g	2500g	鲜之逸撒尿肉丸2500g	鲜之逸撒尿肉丸	速冻类	鲜之逸	鲜之逸撒尿肉丸2500g2500g
鲜之逸甜不辣2500g	2500g	2500g	鲜之逸甜不辣2500g	鲜之逸甜不辣	速冻类	鲜之逸	鲜之逸甜不辣2500g2500g
鲜之逸香菇贡丸2500g	2500g	2500g	鲜之逸香菇贡丸2500g	鲜之逸香菇贡丸	速冻类	鲜之逸	鲜之逸香菇贡丸2500g2500g
鲜之逸鱼豆腐2500g	2500g	2500g	鲜之逸鱼豆腐2500g	鲜之逸鱼豆腐	速冻类	鲜之逸	鲜之逸鱼豆腐2500g2500g
鲜之逸章鱼丸2500g	2500g	2500g	鲜之逸章鱼丸2500g	鲜之逸章鱼丸	速冻类	鲜之逸	鲜之逸章鱼丸2500g2500g
相思雨润家水饺猪肉大葱500g	500g	500g	相思雨润家水饺猪肉大葱500g	相思雨润家水饺(猪肉大葱)	速冻类	相思雨	相思雨润家水饺猪肉大葱500g500g
相思雨水饺韭菜鸡蛋2500g	1×2500g	2500g	相思雨水饺韭菜鸡蛋2500g	相思雨水饺(韭菜鸡蛋)	速冻类	相思雨	相思雨水饺韭菜鸡蛋2500g2500g
相思雨水饺韭菜鸡蛋2500g	2500g	2500g	相思雨水饺韭菜鸡蛋2500g	相思雨水饺(韭菜鸡蛋)	速冻类	相思雨	相思雨水饺韭菜鸡蛋2500g2500g
相思雨水饺牛肉大葱2500g	1×2500g	2500g	相思雨水饺牛肉大葱2500g	相思雨水饺(牛肉大葱)	速冻类	相思雨	相思雨水饺牛肉大葱2500g2500g
相思雨水饺牛肉大葱2500g	2500g	2500g	相思雨水饺牛肉大葱2500g	相思雨水饺(牛肉大葱)	速冻类	相思雨	相思雨水饺牛肉大葱2500g2500g
相思雨水饺羊肉大葱2500g	2500g	2500g	相思雨水饺羊肉大葱2500g	相思雨水饺(羊肉大葱)	速冻类	相思雨	相思雨水饺羊肉大葱2500g2500g
相思雨水饺猪肉白菜2500g	1×2500g	2500g	相思雨水饺猪肉白菜2500g	相思雨水饺(猪肉白菜)	速冻类	相思雨	相思雨水饺猪肉白菜2500g2500g
相思雨水饺猪肉白菜2500g	2500g	2500g	相思雨水饺猪肉白菜2500g	相思雨水饺(猪肉白菜)	速冻类	相思雨	相思雨水饺猪肉白菜2500g2500g
相思雨水饺猪肉大葱2500g	1*2500g	2500g	相思雨水饺猪肉大葱2500g	相思雨水饺(猪肉大葱)	速冻类	相思雨	相思雨水饺猪肉大葱2500g2500g
相思雨水饺猪肉大葱2500g	1×2500g	2500g	相思雨水饺猪肉大葱2500g	相思雨水饺(猪肉大葱)	速冻类	相思雨	相思雨水饺猪肉大葱2500g2500g
相思雨水饺猪肉大葱2500g	2500g	2500g	相思雨水饺猪肉大葱2500g	相思雨水饺(猪肉大葱)	速冻类	相思雨	相思雨水饺猪肉大葱2500g2500g
相思雨水饺猪肉大葱400g	400g	400g	相思雨水饺猪肉大葱400g	相思雨水饺(猪肉大葱)	速冻类	相思雨	相思雨水饺猪肉大葱400g400g
相思雨水饺猪肉茴香2500g	2500g	2500g	相思雨水饺猪肉茴香2500g	相思雨水饺(猪肉茴香)	速冻类	相思雨	相思雨水饺猪肉茴香2500g2500g
相思雨水饺猪肉韭菜2500g	1×2500g	2500g	相思雨水饺猪肉韭菜2500g	相思雨水饺(猪肉韭菜)	速冻类	相思雨	相思雨水饺猪肉韭菜2500g2500g
相思雨水饺猪肉韭菜2500g	2500g	2500g	相思雨水饺猪肉韭菜2500g	相思雨水饺(猪肉韭菜)	速冻类	相思雨	相思雨水饺猪肉韭菜2500g2500g
相思雨水饺猪肉芹菜2500g	2500g	2500g	相思雨水饺猪肉芹菜2500g	相思雨水饺(猪肉芹菜)	速冻类	相思雨	相思雨水饺猪肉芹菜2500g2500g
相思雨水饺猪肉香菇2500g	1×2500g	2500g	相思雨水饺猪肉香菇2500g	相思雨水饺(猪肉香菇)	速冻类	相思雨	相思雨水饺猪肉香菇2500g2500g
相思雨水饺猪肉香菇2500g	2500g	2500g	相思雨水饺猪肉香菇2500g	相思雨水饺(猪肉香菇)	速冻类	相思雨	相思雨水饺猪肉香菇2500g2500g
小东北甜糯软香紫薯花色馒头1000g	1000g	1000g	小东北甜糯软香紫薯花色馒头1000g	小东北甜糯软香紫薯花色馒头	速冻类	小东北	小东北甜糯软香紫薯花色馒头1000g1000g
小东北甜糯香滑豆沙包1000g	1000g	1000g	小东北甜糯香滑豆沙包1000g	小东北甜糯香滑豆沙包	速冻类	小东北	小东北甜糯香滑豆沙包1000g1000g
华银白蚂蚁芝麻脆皮雪糕55g×40支	1*80g*40支	55g×40支	欣华银华银白蚂蚁芝麻脆皮雪糕	欣华银(白蚂蚁芝麻脆皮)	冰淇淋	欣华银	欣华银华银白蚂蚁芝麻脆皮雪糕55g×40支
欣华银白蚂蚁	1×55g×40支	55g×40支	欣华银华银白蚂蚁芝麻脆皮雪糕	欣华银(白蚂蚁芝麻脆皮)	冰淇淋	欣华银	欣华银华银白蚂蚁芝麻脆皮雪糕55g×40支
华银黑蚂蚁脆皮雪糕55g×40支	1*80g*40支	55g×40支	欣华银华银黑蚂蚁脆皮雪糕	欣华银(黑蚂蚁脆皮)	冰淇淋	欣华银	欣华银华银黑蚂蚁脆皮雪糕55g×40支
奶思	1×68g×40支	68g×40支	欣华银奶思牛奶口味雪糕	欣华银奶思牛奶	冰淇淋	欣华银	欣华银奶思牛奶口味雪糕68g×40支
欣华银趣味开心果	1*40	85g×40支	欣华银趣味开心果冰棍	欣华银趣味开心果	冰淇淋	欣华银	欣华银趣味开心果冰棍85g×40支
欣华银趣味开心果	1x85gx40支	85g×40支	欣华银趣味开心果冰棍	欣华银趣味开心果	冰淇淋	欣华银	欣华银趣味开心果冰棍85g×40支
欣华银趣味开心果	85g×40支	85g×40支	欣华银趣味开心果冰棍	欣华银趣味开心果	冰淇淋	欣华银	欣华银趣味开心果冰棍85g×40支
欣华银趣味开心果76g×40支	1×76g×40支	76g×40支	欣华银趣味开心果冰棍	欣华银趣味开心果	冰淇淋	欣华银	欣华银趣味开心果冰棍76g×40支
趣味开心果	1×85g×40支	85g×40支	欣华银趣味开心果冰棍	欣华银趣味开心果	冰淇淋	欣华银	欣华银趣味开心果冰棍85g×40支
趣味开心果76g×40支	1×76g×40支	76g×40支	欣华银趣味开心果冰棍	欣华银趣味开心果	冰淇淋	欣华银	欣华银趣味开心果冰棍76g×40支
原味红豆	1×76g×40支	76g×40支	欣华银华银原味红豆	欣华银原味红豆	冰淇淋	欣华银	欣华银华银原味红豆76g×40支
